01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D81;Vwz_D81;Bel_TBS32;Vwz_TBS32;Bel_TBS35;Vwz_TBS35;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF35;Vwz_TF35;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24;Bel_V51;Vwz_V51;Bel_V82;Vwz_V82;Bel_VK1_Stoer;Vwz_VK1_Stoer;Bel_VK2_Stoer;Vwz_VK2_Stoer;Bel_VK3_Stoer;Vwz_VK3_Stoer;Bel_VK4_Stoer;Vwz_VK4_Stoer
17.06.2021 04:00;1;0;1;15000;3;28200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 05:00;9;94200;11;83400;14;100800;0;0;2;1200;0;0;1;600;0;0;3;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 06:00;20;391200;26;687600;21;486600;1;1800;5;5400;0;0;2;1800;1;600;12;11400;0;0;8;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 07:00;52;964800;69;1174800;54;880200;8;7200;10;12600;0;0;15;24600;11;7200;13;9000;0;0;13;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 08:00;96;1653000;84;1737600;65;940800;2;1800;14;21600;3;2400;5;9600;9;6600;26;22800;2;1200;12;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 09:00;65;1143000;84;1379400;66;687600;1;600;13;10200;3;1800;10;9000;2;1200;22;19800;5;4200;16;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 10:00;67;1198200;92;1308000;49;748200;4;2400;10;7800;0;0;4;3000;5;4200;16;13800;1;600;11;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 11:00;98;1146600;124;1746600;64;517200;16;31200;8;5400;1;600;5;3600;12;10200;16;11400;2;1200;9;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 12:00;116;1536600;228;1665000;55;517200;8;9000;5;3600;0;0;10;16800;13;12000;9;5400;0;0;23;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 13:00;94;1266000;87;1387200;55;599400;5;3000;15;24000;0;0;9;8400;10;7200;20;16200;2;2400;21;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 14:00;111;1477800;128;1780800;50;461400;2;2400;7;6000;1;600;9;6600;7;5400;11;6600;0;0;9;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 15:00;107;1418400;198;2118600;56;900000;2;1200;12;11400;1;600;6;5400;7;4800;13;9000;5;3600;11;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 16:00;112;1798200;290;2451000;69;739800;2;1200;8;7200;0;0;20;36000;5;3600;12;7800;0;0;31;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 17:00;92;1704600;139;1894800;67;624000;5;3000;19;21600;2;1200;9;6000;10;6600;20;14400;1;600;21;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 18:00;153;1169400;99;1577400;66;781200;4;2400;11;7800;3;1800;6;5400;12;9000;14;10200;1;600;10;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 19:00;44;1017600;68;1418400;35;681000;3;1800;10;7200;2;1800;8;5400;7;4800;22;18000;3;1800;17;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 20:00;51;369600;55;765600;43;337800;2;1200;5;3000;1;600;9;9000;2;1200;10;6600;3;2400;16;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 21:00;48;324600;53;436200;38;243600;3;1800;8;7800;2;1200;5;4800;4;2400;9;7200;1;600;6;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 22:00;46;352200;30;174600;17;97200;0;0;2;1800;1;600;1;600;0;0;6;3600;3;2400;5;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2021 23:00;14;102000;7;54600;8;82200;1;600;1;1200;0;0;1;600;2;1800;5;4800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 00:00;9;87000;10;106200;4;16200;0;0;0;0;0;0;1;1200;0;0;0;0;1;600;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 01:00;7;14400;1;12600;5;19800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 02:00;4;15000;3;31800;7;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 03:00;3;31800;4;51000;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 04:00;3;0;3;29400;1;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 05:00;11;103800;11;72600;8;88200;1;600;0;0;0;0;1;600;2;1200;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 06:00;21;438000;28;599400;34;586200;0;0;5;3600;2;1200;4;4800;5;3600;8;4800;2;1200;9;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 07:00;47;1018800;75;1437600;46;622800;6;4800;12;15600;1;600;12;8400;11;10200;21;17400;5;4800;15;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 08:00;85;1263000;170;1662000;72;1285200;10;9600;9;9600;1;600;17;23400;3;1800;16;11400;2;1200;24;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 09:00;57;1045200;77;1320600;47;406200;3;1800;9;7800;0;0;8;9000;3;1800;16;12600;0;0;14;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 10:00;75;1065600;100;1428600;60;691200;6;16200;9;11400;1;600;5;4800;5;4200;7;5400;1;600;10;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 11:00;81;1173000;130;1767000;64;717600;12;12600;2;2400;1;600;3;4200;11;8400;9;6600;2;1200;11;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 12:00;119;1643400;131;2095200;75;747600;7;7800;4;2400;1;600;11;10200;6;4800;25;23400;5;4200;16;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 13:00;121;2032800;117;1987800;66;535800;7;6000;17;23400;3;3600;21;37200;6;4800;30;22800;7;7200;24;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 14:00;104;1567200;150;2308200;62;946200;5;5400;18;19200;2;1200;11;13800;13;10200;26;22200;3;3600;26;22200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 15:00;91;1699800;142;2050200;55;591000;5;4200;2;1200;2;1200;5;4800;12;8400;10;8400;0;0;12;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 16:00;82;1547400;116;2022000;60;701400;2;3000;10;11400;2;1200;7;6000;10;10200;12;9600;1;600;16;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 17:00;85;1339200;104;1701000;66;781800;3;2400;7;4800;2;1200;24;37800;5;3000;19;15000;1;600;25;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 18:00;56;1048200;91;1599600;62;610800;1;600;4;3000;2;1200;12;12600;9;6600;11;8400;4;3000;20;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 19:00;44;947400;57;1164000;50;585000;2;1200;5;4200;0;0;8;7800;7;4800;12;9000;4;3600;14;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 20:00;44;481200;53;611400;42;160200;3;1800;4;3000;1;1200;15;15600;3;1800;8;4800;1;600;12;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 21:00;35;231000;41;366000;28;305400;3;1800;5;3000;1;600;9;10200;4;2400;11;8400;1;600;7;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 22:00;39;234000;46;396000;76;336000;0;0;4;3000;0;0;3;1800;2;1800;10;6000;6;5400;5;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 23:00;65;339000;44;345600;30;183600;3;1800;3;1800;0;0;3;2400;3;1800;6;3600;1;1800;5;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 00:00;30;276600;68;258000;19;105000;2;1800;2;1800;1;600;4;3600;3;2400;2;1200;1;600;6;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 01:00;34;339600;15;123600;12;40200;1;1200;1;600;0;0;3;2400;0;0;1;600;0;0;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 02:00;24;231600;29;207600;8;50400;2;1200;0;0;0;0;0;0;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 03:00;7;82800;11;144600;2;14400;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 04:00;3;20400;4;25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 05:00;1;15000;4;37800;3;29400;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 06:00;4;55200;6;59400;8;71400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 07:00;7;51600;12;93600;17;155400;1;600;2;1800;0;0;1;1200;0;0;2;1200;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 08:00;21;208200;26;250200;31;237600;1;600;5;7200;1;600;6;5400;1;600;8;6000;2;1800;9;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 09:00;44;582000;59;1014000;57;489600;1;600;11;9600;1;600;8;8400;1;600;21;17400;0;0;23;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 10:00;61;1020600;76;1262400;65;765600;1;600;6;3600;0;0;4;3600;3;2400;11;9000;1;600;10;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 11:00;72;1139400;92;1269600;60;475800;3;2400;5;4800;2;2400;4;2400;3;1800;10;7200;1;600;8;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 12:00;59;994800;99;1276800;57;668400;0;0;5;3000;2;1200;11;9000;4;3000;10;7800;2;1200;21;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 13:00;50;724200;88;1379400;61;535800;3;5400;6;5400;0;0;9;8400;6;4800;9;6000;1;600;15;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 14:00;52;954600;84;1299000;54;650400;1;600;21;24600;2;3000;14;18000;2;1200;24;22800;8;6600;14;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 15:00;40;730200;39;794400;49;538800;1;600;7;7800;0;0;10;8400;4;3000;10;6600;0;0;10;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 16:00;54;786600;68;854400;55;519600;1;600;3;1800;3;4200;10;10800;5;3600;13;9600;5;4200;10;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 17:00;47;673200;44;903000;52;552600;3;1800;8;6000;0;0;12;12000;8;7200;15;12600;0;0;23;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 18:00;32;335400;39;689400;24;231000;3;4200;5;3600;0;0;11;13800;4;2400;9;6000;1;600;15;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 19:00;14;210000;31;665400;25;385800;1;600;7;4800;1;600;7;4800;2;1200;10;7200;0;0;12;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 20:00;26;172200;40;326400;40;202800;2;1200;6;6000;1;1800;4;2400;4;3000;13;10200;2;3000;6;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 21:00;23;128400;35;270600;23;121200;1;600;4;4200;0;0;9;10200;1;600;7;4800;0;0;15;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 22:00;35;250200;32;330600;27;123000;1;600;3;2400;1;600;3;1800;2;1200;5;3000;1;600;5;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2021 23:00;53;363600;26;196200;30;142800;2;1200;4;4200;0;0;7;6000;7;7800;3;3000;0;0;5;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 00:00;45;445800;27;285600;11;67200;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 01:00;33;256200;17;172200;3;30000;0;0;2;2400;0;0;0;0;0;0;5;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 02:00;8;78000;7;80400;2;600;0;0;1;600;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 03:00;3;43200;5;26400;5;16200;0;0;1;600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 04:00;5;37200;3;42600;5;15000;0;0;0;0;0;0;1;600;1;600;1;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 05:00;7;18600;2;27000;5;15000;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 06:00;6;28200;4;46800;5;42600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 07:00;6;59400;4;27600;6;28800;0;0;1;600;0;0;0;0;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 08:00;16;120000;14;157200;15;58800;0;0;2;1200;0;0;0;0;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 09:00;10;141000;17;217800;28;192000;1;600;3;2400;1;600;3;2400;4;2400;10;6000;1;600;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 10:00;33;339600;37;311400;38;177000;3;3000;2;1200;1;600;2;1800;4;2400;8;4800;3;2400;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 11:00;43;303000;48;346200;38;265800;2;1200;2;1800;0;0;6;3600;5;3000;7;4200;0;0;7;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 12:00;55;404400;43;400200;34;193800;0;0;2;1800;0;0;6;4200;5;4200;6;5400;4;3000;15;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 13:00;32;294600;55;478800;48;286800;2;1800;4;3600;1;600;2;3000;6;4200;7;4200;2;1200;6;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 14:00;39;399600;58;481200;44;238200;2;1200;1;600;0;0;1;600;3;2400;1;600;3;2400;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 15:00;46;259200;52;495000;48;276000;0;0;5;3000;0;0;9;5400;8;6000;11;7200;4;2400;15;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 16:00;42;384600;48;304200;52;207600;1;600;5;4200;2;1200;3;2400;1;600;7;5400;8;6000;12;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 17:00;55;344400;47;404400;50;246000;2;2400;12;15600;0;0;2;1800;10;7200;19;14400;3;2400;9;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 18:00;38;204600;43;421800;55;295800;2;1800;7;7800;1;600;7;7200;6;4800;12;9000;3;1800;13;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 19:00;50;329400;48;265800;47;262800;4;3600;3;1800;0;0;3;1800;8;6000;10;6600;2;1200;9;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 20:00;42;324600;32;315000;35;259200;1;600;12;10800;1;600;8;16800;3;2400;14;10800;1;600;8;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 21:00;28;281400;32;331200;27;281400;3;1800;3;3000;0;0;7;5400;3;1800;13;9600;1;600;7;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 22:00;20;175800;15;113400;24;176400;0;0;2;1200;0;0;5;4200;3;2400;4;2400;0;0;5;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2021 23:00;9;115800;3;30600;12;69000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 00:00;2;34800;6;84000;2;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 01:00;2;27600;1;15000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 02:00;1;12600;1;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 03:00;0;0;0;0;1;12000;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 04:00;1;4800;3;18000;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 05:00;6;70200;7;79800;10;104400;0;0;3;1800;0;0;4;3000;0;0;4;3000;0;0;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 06:00;14;417000;29;637800;29;533400;1;600;1;600;0;0;4;3600;3;1800;2;1200;0;0;8;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 07:00;53;1164600;75;1579800;106;971400;12;13200;9;7200;0;0;12;10200;14;10800;16;12000;0;0;15;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 08:00;73;1445400;77;1711800;73;1291800;2;2400;6;4800;0;0;19;20400;6;4800;17;12600;0;0;18;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 09:00;66;1317600;72;1343400;55;763200;2;1200;12;12600;2;1800;13;12000;7;6000;14;10200;2;1200;19;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 10:00;73;1168200;85;1544400;43;472800;1;600;16;12000;3;1800;7;4200;3;1800;24;18000;2;1200;17;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 11:00;87;1336200;92;1214400;53;358200;8;5400;10;6600;5;4200;11;7800;8;7200;19;12000;3;2400;17;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 12:00;98;1440600;119;1731000;70;659400;12;10200;16;15000;2;1200;12;11400;16;12600;19;12600;5;4200;17;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 13:00;103;1162800;109;1515600;70;568200;7;7200;11;12000;5;6000;18;19800;6;3600;23;16800;6;6600;16;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 14:00;126;1804800;133;2079600;73;487200;5;3000;13;12000;2;2400;13;9000;15;11400;27;20400;4;4200;14;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 15:00;149;1643400;142;1906800;62;705000;4;2400;16;12600;1;600;13;18000;13;10200;19;13200;2;1200;22;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 16:00;100;1668000;141;2128200;77;712800;2;1200;7;7800;2;2400;5;5400;7;4800;14;10200;6;4800;11;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 17:00;111;1622400;139;2200200;79;764400;5;4200;5;4800;0;0;34;58800;5;3600;15;12000;2;1200;31;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 18:00;85;1495200;86;1876800;76;866400;1;1200;5;4200;0;0;32;33600;5;4800;29;25200;2;1800;31;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 19:00;67;879000;63;1307400;51;672600;6;4200;4;2400;1;600;13;9000;9;7200;12;9600;4;3000;24;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 20:00;50;538200;64;663600;25;231000;2;1200;7;5400;0;0;4;4200;5;3000;13;9000;2;2400;7;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 21:00;52;332400;29;205800;27;118200;0;0;5;12000;0;0;6;4200;3;2400;9;6000;1;600;14;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 22:00;27;198000;18;174600;22;169200;2;1800;3;3000;1;600;4;4800;4;3600;5;3000;1;600;6;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2021 23:00;19;178200;14;114000;7;28200;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 00:00;6;76800;5;54600;4;600;0;0;0;0;0;0;3;1800;0;0;2;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 01:00;3;30000;1;15000;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 02:00;2;27600;1;15000;1;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 03:00;0;0;3;39600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 04:00;0;0;1;15000;1;12600;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 05:00;6;82200;10;100200;6;30600;0;0;2;1200;0;0;2;1200;0;0;5;3000;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 06:00;16;361200;21;585000;34;530400;1;600;3;2400;0;0;6;3600;0;0;4;2400;0;0;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 07:00;50;1118400;81;1678800;48;937200;5;3000;9;8400;1;600;5;3000;12;9000;9;6000;4;3000;9;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 08:00;83;1437000;100;1741800;98;1411200;5;4200;16;14400;4;3000;7;6600;7;4800;24;16800;3;1800;18;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 09:00;69;1323600;92;1425600;44;570600;1;600;6;6000;1;600;4;3600;4;3000;6;6000;2;1200;17;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 10:00;80;1031400;75;1146600;59;493800;5;3600;11;13200;0;0;3;2400;5;4800;15;12000;0;0;12;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 11:00;81;1234800;114;1488600;64;492000;1;600;14;21000;2;1800;9;6600;6;6000;22;18000;5;3600;8;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 12:00;76;1052400;105;1544400;44;750600;7;6000;5;3600;1;600;11;9000;10;9000;15;10800;4;3600;13;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 13:00;133;1583400;126;1702800;55;731400;3;4200;6;4800;1;1200;13;12000;5;3600;10;6000;2;2400;12;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2021 14:00;107;1572600;120;1701000;50;485400;3;3000;10;8400;2;2400;10;10200;7;4200;16;13800;1;600;10;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
